Customer_ID,Age,Income_INR,Employment_Years,Marital_Status,Education_Level,Credit_History_Length,Outstanding_Loans,Loan_Amount,Loan_Tenure_Months,Savings_Account_Balance,Checking_Account_Balance,No_of_Open_Accounts,No_of_Closed_Accounts,Total_Credit_Limit,Total_Current_Balance,Credit_Utilization_Ratio,No_of_Inquiries_6M,No_of_Inquiries_12M,DPD_30,DPD_60,DPD_90,Worst_Current_Status,Months_Since_Most_Recent_Delinquency,Max_Credit_Exposure,Oldest_Trade_Open_Months,Newest_Trade_Open_Months,Default,Application_Date
172,48,266597,20,Married,Graduate,25,3,140716,48,233979,29335,2,8,711534,213460,0.3,1,2,0,0,0,Current,,985962,306,151,0,2023-07-02
173,48,100000,17,Single,High School,21,0,272294,84,143553,38845,2,8,221440,42073,0.19,2,2,0,0,0,Current,,249608,255,126,0,2024-02-06
174,64,255077,34,Single,Graduate,30,2,541531,48,444342,32376,5,3,370815,63038,0.17,1,2,0,0,0,Current,,384106,368,113,0,2025-11-04
175,64,497426,39,Single,Postgraduate,30,3,1492022,24,971235,241345,3,6,407548,93736,0.23,0,3,0,0,0,Current,,533206,361,286,0,2025-03-30
176,40,128743,10,Married,Graduate,11,3,481976,84,245523,41884,3,7,327116,32711,0.1,0,1,0,0,0,Current,,327644,136,123,0,2024-09-13
177,50,179813,17,Single,Graduate,18,3,292983,120,123062,63367,6,4,513252,189903,0.37,1,2,1,0,0,DPD30,26.0,716650,217,217,0,2025-09-15
178,31,344957,3,Married,Postgraduate,11,0,416320,48,300906,42965,1,0,507322,126830,0.25,0,4,0,0,0,Current,,568992,139,88,0,2024-10-03
179,48,401203,25,Single,Postgraduate,24,0,702603,120,105755,179939,6,8,931435,614747,0.66,1,1,0,0,0,Current,,1070785,296,25,0,2023-11-24
180,45,345669,19,Divorced,Postgraduate,21,3,175577,180,184141,117717,2,5,527804,84448,0.16,0,0,4,4,2,DPD90+,32.0,618580,254,30,1,2025-03-18
181,59,400294,30,Single,Postgraduate,27,3,416329,36,708809,174093,2,2,702783,379502,0.54,2,2,0,0,0,Current,,971089,328,167,0,2025-01-09
182,53,130993,20,Single,High School,19,1,508087,24,98723,62760,7,2,339427,251175,0.74,0,0,0,0,0,Current,,384526,236,236,0,2024-10-23
183,21,100000,0,Divorced,High School,5,2,150263,60,126007,8030,5,9,70856,24091,0.34,2,3,0,0,0,Current,,80934,65,11,0,2025-06-27
184,47,166846,15,Married,Graduate,20,4,829950,24,225014,11072,5,0,304633,70065,0.23,0,0,0,0,0,Current,,387034,242,73,0,2023-07-15
185,33,100000,5,Widowed,High School,12,4,125524,60,157456,40563,3,7,103655,27986,0.27,2,3,0,0,0,Current,,127651,149,112,0,2024-04-01
186,61,363720,31,Single,Graduate,27,4,1472874,84,147837,158487,6,1,490845,211063,0.43,0,3,0,0,0,Current,,725363,332,211,0,2023-07-18
187,23,152046,1,Single,Graduate,8,0,558419,180,97976,45645,2,0,320980,105923,0.33,0,1,0,0,0,Current,,363252,106,52,1,2024-04-24
188,59,202209,36,Married,Graduate,30,0,394225,84,186892,39568,7,6,114869,10338,0.09,2,4,0,0,0,Current,,120146,370,5,0,2024-04-13
189,26,100434,5,Divorced,Graduate,7,1,199695,48,76474,33470,1,8,199317,21924,0.11,1,1,0,0,0,Current,,253230,93,76,0,2024-02-25
190,28,164355,3,Single,Graduate,4,0,498978,36,323231,27401,7,5,198640,119184,0.6,1,1,0,0,0,Current,,216966,54,10,0,2024-01-31
191,47,293150,17,Divorced,Graduate,15,3,1271005,24,491945,39406,4,7,637223,31861,0.05,1,2,0,0,0,Current,,769009,183,142,0,2023-06-08
192,29,324554,0,Married,Postgraduate,9,2,726300,12,319811,82537,1,7,277153,47116,0.17,2,2,0,0,0,Current,,303094,111,20,0,2023-12-13
193,57,272353,32,Divorced,Graduate,30,2,211157,24,480586,33704,5,8,637177,350447,0.55,1,1,2,2,1,DPD90+,6.0,917843,360,20,1,2025-08-07
194,53,339219,27,Married,Postgraduate,27,2,741154,24,246925,85543,1,6,717142,207971,0.29,1,3,0,0,0,Current,,834555,326,100,0,2023-05-15
195,62,184987,28,Single,High School,29,2,265069,60,292716,88640,2,8,541661,303330,0.56,2,2,0,0,0,Current,,751518,359,281,0,2023-04-08
196,64,363260,28,Divorced,Postgraduate,30,4,1716923,240,176605,153693,6,8,1009168,363300,0.36,3,4,0,0,0,Current,,1487818,368,169,0,2024-04-03
197,44,191730,8,Divorced,Graduate,7,4,697462,12,298337,90493,7,0,231659,44015,0.19,2,3,0,0,0,Current,,340602,84,69,0,2025-03-31
198,35,232794,9,Married,Graduate,15,3,169647,48,218845,94755,3,5,132294,35719,0.27,4,6,0,0,0,Current,,167008,181,91,0,2024-02-13
199,52,100000,18,Single,High School,17,1,181844,120,25962,19028,6,7,213842,19245,0.09,1,3,0,0,0,Current,,318972,205,2,0,2024-01-22
200,52,256437,15,Single,Graduate,15,0,186166,36,149467,105083,4,9,514725,164712,0.32,0,0,0,0,0,Current,,683538,187,140,0,2024-04-18
201,44,100000,14,Married,High School,17,0,423507,180,83443,46299,3,8,56857,18762,0.33,1,3,0,0,0,Current,,60509,209,28,0,2024-02-04
202,61,123992,35,Single,High School,30,4,567676,36,187366,58843,4,3,100023,1000,0.01,2,2,0,0,0,Current,,144452,366,44,0,2023-10-11
203,69,275876,38,Married,Graduate,30,2,277326,180,53055,95986,4,1,541200,59532,0.11,1,2,0,0,0,Current,,668027,370,141,0,2023-09-24
204,69,423350,24,Single,Graduate,23,3,1050460,24,565644,51418,2,8,1176730,58836,0.05,0,2,0,0,0,Current,,1266569,279,85,0,2023-10-25
205,32,162412,6,Married,Graduate,13,1,762276,60,234884,6345,2,8,449272,184201,0.41,2,3,0,0,0,Current,,627053,166,43,0,2025-01-27
206,59,527559,28,Single,Postgraduate,30,4,608514,48,699093,47826,5,7,463572,227150,0.49,0,1,0,0,0,Current,,608299,363,311,1,2025-06-24
207,22,191217,0,Married,Graduate,3,3,346784,240,293194,92446,5,2,279451,33534,0.12,0,2,0,0,0,Current,,402705,39,8,0,2024-02-02
208,23,110912,0,Married,Graduate,1,3,207320,36,44079,26819,4,4,67435,674,0.01,0,2,0,0,0,Current,,95330,23,21,0,2025-06-25
209,69,166848,38,Married,High School,30,4,105992,60,199358,71810,6,1,279166,103291,0.37,0,1,0,0,0,Current,,323847,365,268,0,2025-11-13
210,57,242735,27,Married,Graduate,22,3,160989,240,457611,59038,5,2,578366,173509,0.3,1,2,0,0,0,Current,,652487,275,44,0,2025-05-17
211,69,311529,40,Single,Graduate,30,2,1491466,84,386616,105045,2,0,771013,362376,0.47,0,0,0,0,0,Current,,1053908,371,11,0,2025-05-10
212,37,308166,11,Married,Postgraduate,14,3,946043,24,382774,9734,5,3,538511,113087,0.21,0,3,0,0,0,Current,,692878,171,19,0,2025-04-11
213,69,548410,40,Divorced,Postgraduate,30,1,1030965,12,814968,76741,4,4,405644,117636,0.29,2,4,0,0,0,Current,,419816,360,316,0,2024-01-22
214,22,211523,0,Married,Graduate,3,3,466204,12,148012,48525,7,1,307429,36891,0.12,0,2,0,0,0,Current,,335349,36,8,0,2023-09-09
215,22,100000,0,Divorced,High School,8,0,371679,120,141592,32270,3,2,283025,152833,0.54,2,3,0,0,0,Current,,304443,103,27,0,2025-05-23
216,48,487746,16,Married,Postgraduate,20,3,1048325,24,895821,49911,6,5,523854,277642,0.53,2,3,0,0,0,Current,,678337,241,199,0,2023-09-09
217,43,373456,16,Married,Postgraduate,18,4,569491,120,26607,144521,6,5,485263,276599,0.57,2,4,0,0,0,Current,,506071,227,213,0,2024-05-09
218,57,176857,32,Single,High School,30,0,169476,12,308919,34471,1,6,418632,92099,0.22,1,1,0,0,0,Current,,462107,368,121,0,2024-12-28
219,52,248298,28,Married,Graduate,23,4,938615,48,118265,102390,5,8,579515,173854,0.3,4,6,0,0,0,Current,,737541,285,14,0,2025-04-23
220,53,422633,30,Married,Postgraduate,30,1,554723,48,396873,28327,6,3,1175133,47005,0.04,1,3,1,0,1,DPD90+,22.0,1253312,367,64,1,2023-03-24
221,21,100000,1,Single,High School,6,2,81341,60,171207,34628,7,4,147029,27935,0.19,1,1,0,0,0,Current,,165280,72,24,0,2024-10-27
222,39,362718,13,Married,Postgraduate,11,1,878247,12,600889,58324,7,1,647994,71279,0.11,1,1,0,0,0,Current,,941791,141,130,0,2024-02-05
223,22,166231,0,Single,Graduate,4,0,112716,120,297430,66788,2,5,277353,83205,0.3,0,2,0,0,0,Current,,374026,58,52,0,2023-05-24
224,64,100000,32,Married,High School,30,2,484249,24,188381,21304,3,3,281938,112775,0.4,1,2,0,0,0,Current,,325198,367,95,0,2025-11-19
225,46,353935,22,Married,Postgraduate,24,3,1176061,24,326312,120114,2,4,857700,317349,0.37,0,0,0,0,0,Current,,1233953,296,268,0,2023-09-24
226,52,232994,31,Married,Graduate,30,0,276595,180,309860,109149,5,6,600799,210279,0.35,1,2,0,0,0,Current,,675984,363,193,0,2025-08-24
227,26,181782,3,Widowed,Graduate,11,2,231961,240,147503,5435,4,5,151378,52982,0.35,1,2,0,0,0,Current,,195965,138,58,0,2024-09-13
228,52,100000,24,Married,High School,25,4,306422,84,73389,2533,7,7,247961,91745,0.37,0,1,0,0,0,Current,,293647,303,94,0,2024-05-31
229,24,100000,6,Married,High School,13,2,210454,12,89161,38973,7,5,158244,47473,0.3,2,2,0,0,0,Current,,217755,158,42,0,2024-05-08
230,31,233827,5,Single,Graduate,8,4,931613,12,350506,77225,1,9,130556,24805,0.19,2,2,1,0,1,DPD90+,7.0,154812,106,1,1,2024-10-28
231,37,189220,9,Divorced,Graduate,15,4,559358,120,194482,30394,1,7,123034,13533,0.11,1,2,2,1,1,DPD90+,14.0,138343,180,150,1,2025-02-20
232,58,346907,32,Married,Graduate,28,2,849922,180,568031,89262,7,3,761381,266483,0.35,1,1,0,0,0,Current,,992728,337,328,0,2025-12-20
233,44,484381,17,Married,Postgraduate,17,1,2341212,36,728109,19437,3,6,692679,55414,0.08,0,2,0,0,0,Current,,950819,210,141,0,2024-08-15
234,25,100000,0,Single,Graduate,4,1,225828,240,8993,11237,6,2,267028,98800,0.37,2,4,2,2,0,DPD60,23.0,338640,53,14,1,2024-07-30
235,54,157937,20,Married,High School,22,4,363689,48,201995,35339,6,0,368890,180756,0.49,0,1,0,0,0,Current,,501005,271,193,0,2024-03-30
236,26,126420,2,Single,Graduate,10,0,441961,48,113944,53139,7,8,70061,11910,0.17,3,3,2,2,0,DPD60,23.0,84844,130,38,1,2025-01-21
237,42,414044,18,Married,Postgraduate,20,2,1715240,36,389377,103610,6,8,918026,312128,0.34,1,1,0,0,0,Current,,1283146,242,192,0,2025-08-19
238,31,407294,5,Divorced,Postgraduate,5,0,1351388,180,670335,122780,1,5,399507,207743,0.52,2,2,0,0,0,Current,,516367,65,52,0,2024-10-08
239,68,241380,29,Married,Graduate,28,1,879527,240,269823,106062,4,1,375697,18784,0.05,0,1,0,0,0,Current,,412562,347,111,0,2023-03-22
240,36,100000,11,Married,Graduate,17,0,217819,12,177696,16823,6,7,206183,35051,0.17,0,1,0,0,0,Current,,298011,209,80,0,2023-07-24
241,53,299126,24,Married,Graduate,24,3,794997,24,430732,106589,2,9,802194,112307,0.14,1,1,0,0,0,Current,,1137841,299,84,0,2025-10-01
242,29,185124,3,Married,Graduate,8,3,256703,12,208826,80269,7,5,303648,66802,0.22,1,1,0,0,0,Current,,449993,97,32,0,2023-03-01
243,26,217893,2,Married,Postgraduate,4,1,775940,48,331491,25549,6,6,549357,197768,0.36,0,0,0,0,0,Current,,705651,48,27,0,2025-09-30
244,36,349773,6,Married,Graduate,12,0,523447,120,43644,66844,4,0,859537,378196,0.44,1,1,0,0,0,Current,,1149949,145,98,0,2025-08-20
245,49,424465,24,Single,Postgraduate,23,2,214633,120,43640,208118,7,2,652125,32606,0.05,1,3,0,0,0,Current,,933705,284,189,0,2025-08-27
246,23,349206,2,Single,Postgraduate,5,1,1641942,84,74217,171790,3,0,611966,165230,0.27,0,1,3,1,1,DPD90+,26.0,628058,65,62,1,2024-03-12
247,40,141949,11,Married,High School,13,3,266448,60,128215,18048,3,9,319557,15977,0.05,3,4,4,2,2,DPD90+,32.0,465307,158,3,1,2025-01-22
248,56,223150,22,Married,Graduate,26,1,309027,48,113611,11580,1,0,128951,82528,0.64,0,0,0,0,0,Current,,146434,321,81,0,2025-03-09
249,39,100000,14,Single,High School,19,0,170666,180,196930,15004,4,0,272702,174529,0.64,4,5,0,0,0,Current,,280479,234,126,0,2024-08-12
250,46,100000,23,Married,High School,25,0,198701,120,110746,21091,2,3,242454,50915,0.21,2,3,0,0,0,Current,,271258,300,95,0,2025-10-12
251,23,272523,0,Single,Postgraduate,5,0,718223,12,365647,63138,4,6,306190,24495,0.08,1,4,0,0,0,Current,,395958,67,31,0,2023-06-22
252,39,230139,15,Single,Graduate,21,4,186891,84,136633,72960,2,6,679588,135917,0.2,0,1,0,0,0,Current,,695846,261,221,0,2024-09-23
253,40,110082,13,Married,Graduate,19,0,81133,24,74580,49730,2,4,104410,7308,0.07,4,5,1,1,1,DPD90+,30.0,104449,234,192,1,2023-07-28
254,52,100000,28,Married,High School,24,3,181809,48,70415,17856,4,5,278521,83556,0.3,1,2,0,0,0,Current,,367558,290,170,1,2025-01-19
255,27,115323,2,Married,Graduate,5,3,211150,60,162897,49357,7,1,151209,40826,0.27,1,1,0,0,0,Current,,185487,63,58,0,2025-04-29
256,61,131525,21,Married,High School,24,4,135392,180,128069,8532,5,4,316694,129844,0.41,1,1,0,0,0,Current,,450391,298,43,1,2023-08-19
257,53,133482,33,Widowed,High School,27,3,309886,84,141421,5352,4,6,219036,35045,0.16,0,0,0,0,0,Current,,247242,330,160,0,2023-10-17
258,60,314529,30,Married,Graduate,29,3,559273,24,378820,82388,7,8,736365,117818,0.16,0,0,1,1,0,DPD60,25.0,839716,351,158,1,2024-03-23
259,59,326928,21,Single,Graduate,24,1,201796,60,506471,15901,2,5,290788,46526,0.16,1,1,0,0,0,Current,,302062,292,235,0,2024-02-14
260,38,286327,13,Married,Graduate,12,0,1284389,60,64773,59669,7,9,336080,50412,0.15,2,2,0,0,0,Current,,426571,155,83,0,2025-06-29
261,60,156434,26,Single,High School,22,1,701932,84,244804,70466,7,3,117269,35180,0.3,0,0,3,3,2,DPD90+,21.0,138723,264,144,1,2024-06-23
262,21,116240,0,Divorced,High School,8,1,167539,12,133479,15798,6,2,309530,117621,0.38,1,3,4,1,1,DPD90+,17.0,362104,100,31,1,2024-05-04
263,31,190170,4,Single,Graduate,12,3,234465,180,257630,68245,3,8,235950,84942,0.36,0,1,0,0,0,Current,,289939,153,10,0,2024-01-15
264,48,223600,15,Married,Graduate,19,2,662485,36,153999,36924,3,6,500012,230005,0.46,1,3,0,0,0,Current,,712438,237,74,0,2025-09-26
265,45,261438,13,Single,Graduate,18,0,872782,60,221778,10865,1,5,666811,220047,0.33,2,2,3,0,1,DPD90+,34.0,701881,227,92,1,2023-05-13
266,43,206015,15,Divorced,Graduate,17,2,990714,120,103166,59169,3,6,567271,124799,0.22,1,2,1,1,0,DPD60,22.0,715780,207,12,1,2024-09-28
267,51,354153,26,Single,Graduate,21,3,778452,36,694010,149002,5,7,271190,154578,0.57,1,3,0,0,0,Current,,297825,254,225,0,2024-10-01
268,50,307859,15,Widowed,Graduate,16,4,1010362,84,313756,66665,2,4,841236,302844,0.36,0,0,3,3,0,DPD60,8.0,930571,203,156,1,2025-01-08
269,62,171016,20,Single,High School,18,1,761331,60,340723,54092,4,2,169841,10190,0.06,1,2,1,0,1,DPD90+,2.0,191643,224,18,1,2024-08-04
270,55,262885,16,Single,Graduate,15,3,663729,120,264221,118826,4,2,615743,295556,0.48,2,3,0,0,0,Current,,757179,180,180,1,2024-08-13
271,27,296551,2,Single,Postgraduate,4,3,311543,36,141904,118339,5,1,688627,55090,0.08,3,4,0,0,0,Current,,858855,57,28,0,2025-04-24
272,36,240079,9,Divorced,Graduate,16,2,527816,24,249569,27143,3,7,125143,20022,0.16,4,5,0,0,0,Current,,179674,196,28,0,2023-10-30
273,46,160374,18,Divorced,Graduate,18,4,178745,48,20401,59663,2,0,168642,72516,0.43,2,2,0,0,0,Current,,243865,225,192,0,2023-05-02
274,68,536061,22,Single,Postgraduate,19,1,308169,36,972576,139862,3,7,927262,213270,0.23,1,2,0,0,0,Current,,1199257,229,14,0,2025-01-03
275,69,436341,38,Single,Postgraduate,30,4,1693870,48,718292,164964,7,2,676366,87927,0.13,4,4,0,0,0,Current,,771532,364,264,0,2025-07-28
276,22,174306,0,Married,Graduate,3,4,274167,120,255419,44860,1,8,487435,92612,0.19,1,1,0,0,0,Current,,686902,40,30,0,2025-12-29
277,21,100000,2,Single,Graduate,8,4,50903,60,123916,8141,3,1,139935,64370,0.46,0,1,4,2,0,DPD60,17.0,195410,105,100,1,2025-11-26
278,68,337379,26,Single,Graduate,28,0,1493221,48,398335,99039,1,9,958986,143847,0.15,0,1,0,0,0,Current,,1341599,346,259,0,2023-07-02
279,32,158775,10,Single,Graduate,14,4,396469,84,316537,40682,4,8,261752,49732,0.19,2,2,0,0,0,Current,,263894,168,137,0,2025-03-10
280,25,203953,5,Single,Graduate,8,3,321199,120,120759,54782,2,5,593683,409641,0.69,0,0,0,0,0,Current,,817461,99,47,0,2024-04-21
281,57,306443,31,Single,Graduate,30,0,515607,60,481233,135408,6,0,718114,165166,0.23,1,3,0,0,0,Current,,1024288,366,63,0,2023-12-24
282,52,207142,25,Single,Graduate,21,0,327785,120,245202,93114,7,4,533046,85287,0.16,1,3,0,0,0,Current,,694301,252,168,0,2024-09-23
283,29,109588,5,Married,Graduate,12,4,150738,36,214021,26048,1,9,83527,54292,0.65,2,2,0,0,0,Current,,114901,155,77,1,2023-05-11
284,61,514913,23,Divorced,Postgraduate,19,3,2206668,120,856926,122936,3,8,1011986,364314,0.36,2,2,4,4,0,DPD60,29.0,1404722,237,86,1,2025-03-10
285,55,243462,26,Single,Graduate,25,1,308342,36,486223,65074,7,5,208586,106378,0.51,2,2,2,0,0,DPD30,24.0,261419,301,121,1,2025-06-21
286,39,100000,12,Married,High School,11,4,302834,84,119723,26940,3,6,124405,29857,0.24,0,1,0,0,0,Current,,175014,135,13,0,2024-09-16
287,68,323127,30,Single,Graduate,30,0,273992,180,145039,153868,7,3,665290,226198,0.34,2,3,4,3,0,DPD60,20.0,928841,369,179,1,2025-09-10
288,36,122777,13,Married,Graduate,19,1,585995,84,126729,40726,4,0,284298,164892,0.58,0,1,0,0,0,Current,,414521,229,60,0,2023-02-28
289,23,186759,0,Single,Graduate,5,1,600413,36,268310,28607,5,4,111674,51370,0.46,0,2,0,0,0,Current,,163120,61,11,0,2024-06-20
290,40,215947,10,Married,Graduate,12,0,985622,60,336877,59415,7,1,394612,146006,0.37,3,3,0,0,0,Current,,499127,144,16,1,2023-06-05
291,44,100000,16,Single,High School,14,1,229045,240,5099,32106,6,7,191328,36352,0.19,3,5,0,0,0,Current,,194340,169,85,0,2023-04-23
292,53,179607,23,Divorced,Graduate,21,3,745014,180,185857,58747,5,3,125198,33803,0.27,2,4,0,0,0,Current,,126394,254,55,0,2024-10-06
293,44,108353,17,Single,High School,19,3,470408,84,55119,32605,3,0,189804,74023,0.39,2,2,0,0,0,Current,,278910,231,157,0,2025-09-27
294,31,100662,5,Married,High School,12,4,368752,240,176770,10601,5,9,229972,43694,0.19,1,2,0,0,0,Current,,268763,144,78,0,2024-02-28
295,69,307715,40,Widowed,Graduate,30,4,282563,24,107135,11116,7,6,194804,35064,0.18,4,4,0,0,0,Current,,231576,360,311,0,2023-05-23
296,28,100000,3,Married,Graduate,7,1,57236,240,134958,18216,6,1,240066,105629,0.44,2,4,4,4,0,DPD60,14.0,296470,90,60,1,2023-01-14
297,56,344560,28,Married,Postgraduate,27,0,433635,84,195993,77598,6,2,668813,294277,0.44,0,0,0,0,0,Current,,757697,328,169,0,2025-02-27
298,58,238072,31,Divorced,Graduate,27,3,245555,240,177424,11824,2,8,614956,159888,0.26,1,2,0,0,0,Current,,796495,330,208,0,2024-12-10
299,60,363877,33,Single,Graduate,30,2,1369312,48,685577,149620,5,8,380308,57046,0.15,2,4,0,0,0,Current,,529506,369,9,0,2024-11-13
300,40,195194,9,Single,Graduate,13,4,586856,60,101281,36141,2,1,504222,262195,0.52,3,5,0,0,0,Current,,569100,164,6,0,2023-05-22
301,55,100000,27,Widowed,High School,22,3,286677,24,23525,45854,3,2,73640,25774,0.35,2,2,0,0,0,Current,,100999,264,102,0,2023-07-26
302,68,343590,25,Single,Postgraduate,24,1,562767,36,63600,32337,3,8,518674,72614,0.14,1,1,0,0,0,Current,,692953,295,146,0,2025-01-28
303,45,185598,11,Divorced,Graduate,14,3,221925,12,191908,8784,3,0,185358,126043,0.68,1,1,0,0,0,Current,,234068,177,24,0,2024-08-05
304,55,331023,25,Single,Postgraduate,26,3,473186,48,430772,83256,4,1,890469,365092,0.41,0,0,0,0,0,Current,,1035367,315,51,0,2024-09-09
305,45,100000,24,Married,High School,22,1,230124,24,68822,11078,5,1,226229,33934,0.15,0,0,0,0,0,Current,,324952,272,228,0,2023-09-17
306,49,244197,19,Married,Graduate,21,4,935431,24,340900,114760,1,9,137581,22012,0.16,0,0,3,0,1,DPD90+,32.0,165289,253,21,1,2024-05-02
307,38,179930,12,Widowed,Graduate,15,4,296043,12,30411,4488,6,2,94248,16022,0.17,1,1,0,0,0,Current,,111903,188,83,0,2025-02-28
308,66,539969,28,Married,Postgraduate,30,2,1967516,24,929720,117744,1,9,663148,225470,0.34,3,3,0,0,0,Current,,875809,367,318,0,2024-05-09
309,38,118680,11,Single,High School,17,2,321836,48,194908,55167,3,2,101852,16296,0.16,1,1,0,0,0,Current,,148720,209,91,0,2023-12-15
310,22,119466,0,Married,Graduate,2,4,535743,84,235553,24433,7,9,247982,86793,0.35,1,2,0,0,0,Current,,310971,28,21,0,2025-03-04
311,55,349990,26,Single,Postgraduate,24,4,541824,120,656645,22641,7,1,755800,272088,0.36,1,2,0,0,0,Current,,1028904,290,75,0,2023-03-08
312,36,280958,9,Married,Graduate,16,4,710502,120,209196,46467,5,7,802100,104273,0.13,1,2,0,0,0,Current,,985332,192,117,0,2024-02-22
313,61,372602,35,Divorced,Graduate,30,4,348379,120,308733,96520,7,7,1073130,236088,0.22,0,1,0,0,0,Current,,1190534,365,310,0,2024-04-19
314,56,100000,32,Married,High School,30,3,200818,48,150463,10887,2,7,214724,42944,0.2,2,3,0,0,0,Current,,228031,369,171,0,2025-11-18
315,53,404571,27,Married,Postgraduate,24,2,1125096,60,126008,98694,1,1,208025,52006,0.25,1,2,0,0,0,Current,,222204,292,214,0,2023-01-21
316,24,100000,0,Single,High School,3,1,379733,36,66232,42144,7,8,139749,18167,0.13,2,2,0,0,0,Current,,141239,43,19,0,2024-11-16
317,53,287947,28,Married,Graduate,30,0,400634,12,80957,126367,3,6,513367,87272,0.17,1,2,1,1,0,DPD60,18.0,655287,360,151,1,2024-02-21
318,34,458560,6,Married,Postgraduate,12,1,679317,180,429683,20013,1,4,801539,112215,0.14,1,2,0,0,0,Current,,854082,153,121,0,2023-07-02
319,41,100000,13,Married,High School,11,0,334210,120,112640,9723,1,6,200835,58242,0.29,2,4,0,0,0,Current,,287766,132,53,0,2023-06-22
320,68,170358,40,Single,Graduate,30,3,378375,240,78665,25918,6,7,494273,113682,0.23,1,2,0,0,0,Current,,737182,366,215,0,2023-05-31
321,40,100000,9,Married,High School,10,2,266942,48,10193,30553,1,8,271298,146500,0.54,1,1,0,0,0,Current,,338562,127,40,0,2025-01-01
322,28,257397,4,Single,Graduate,5,0,1097182,60,373931,49749,3,1,198780,103365,0.52,2,3,0,0,0,Current,,243473,69,9,0,2023-05-05
323,27,302774,2,Married,Postgraduate,4,4,831379,60,26949,128721,6,5,352716,102287,0.29,2,5,0,0,0,Current,,414101,59,24,0,2025-09-07
324,23,266697,4,Single,Postgraduate,11,3,916436,120,519561,97078,3,8,688817,289303,0.42,2,2,0,0,0,Current,,908558,132,76,0,2025-11-27
325,37,174764,15,Divorced,Graduate,18,0,603894,240,84259,11922,4,5,447529,152159,0.34,0,0,0,0,0,Current,,583583,224,76,0,2023-03-27
326,53,300012,22,Single,Graduate,24,4,1234925,180,403397,95940,7,1,356542,46350,0.13,1,2,0,0,0,Current,,417757,294,224,0,2024-10-11
327,68,116732,33,Married,High School,30,3,393576,120,104798,8666,4,0,271573,57030,0.21,2,2,0,0,0,Current,,318170,366,130,0,2023-12-22
328,32,100000,4,Single,High School,4,0,79164,12,16636,14241,7,2,218009,54502,0.25,2,2,0,0,0,Current,,288295,55,6,0,2023-02-25
329,42,100000,13,Married,High School,13,4,203977,84,97075,10537,4,4,168380,53881,0.32,1,1,0,0,0,Current,,215067,163,4,0,2023-02-27
330,42,100000,12,Single,High School,10,2,495192,240,105768,10306,1,6,100363,26094,0.26,3,3,0,0,0,Current,,136421,120,61,0,2025-07-17
331,66,330077,40,Married,Graduate,30,3,456924,120,566620,104261,5,9,898340,350352,0.39,0,0,0,0,0,Current,,1321185,363,205,0,2025-06-02
332,50,211285,14,Single,Graduate,20,0,663494,12,312296,61384,3,9,463691,69553,0.15,1,1,0,0,0,Current,,644435,250,126,0,2023-10-31
333,58,238164,31,Married,Graduate,29,4,1022493,240,48737,24886,4,2,219702,125230,0.57,1,4,0,0,0,Current,,253134,356,192,0,2024-01-30
334,58,161856,27,Single,High School,25,2,508149,36,74108,80164,5,8,366119,124480,0.34,0,3,2,2,1,DPD90+,7.0,505083,302,36,1,2024-01-02
335,65,225784,27,Single,Graduate,30,4,491129,240,148606,50232,4,9,531401,217874,0.41,0,1,1,0,1,DPD90+,5.0,650972,365,41,1,2023-11-12
336,28,271186,6,Married,Postgraduate,13,2,233498,48,75117,18059,7,3,736866,51580,0.07,0,0,0,0,0,Current,,1023380,159,103,0,2024-04-08
337,47,155381,19,Single,Graduate,18,0,330571,240,146206,12100,4,9,164252,54203,0.33,1,1,0,0,0,Current,,237062,216,166,0,2024-04-14
