age,marital_status,education_level,outstanding_loans,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,max_credit_exposure,newest_trade_open_months,default,month,log_income_inr,log_loan_amount,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_max_credit_exposure,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_utilization_per_open_account,woe_total_accounts,woe_account_maturity
29,0,1,2,48,111036,29828,2,2,74320,0.29,2,3,372351,143,0,2025-01,11.51293546492023,12.20076357733497,11.61761875808459,10.303236353648185,11.216148828725508,1.9894,0.7432,0.5581,4144.58,0.4973,0.6667,0.145,4,0.5,1.0128,15,-0.29695768669029093,-0.032192460685261624,0.03338679094976551,-0.1567017951818489,-0.0048212638891296485,0.13667829838457002,0.21932178775816352,-0.2633193275414611,-0.032192460685261624,0.03338679094976551,-0.1567017951818489,-0.40389176679554784,0.24008377920659268,-0.12633216965952757,-0.3311908583325333,-0.10039377318079315,-0.29695768669029093
46,1,1,1,84,33969,112132,1,5,73998,0.4,3,3,265470,17,0,2023-07,12.486888700739614,12.734197766374226,10.43323306115463,11.627440945756796,11.211806858581484,1.2806,0.2794,0.1002,4037.49,0.1829,1.0,0.4,6,0.8333,1.0208,228,-0.15385684304961764,-0.2451326188257049,0.20243924125207707,-0.1567017951818489,0.0018232788295387806,-0.2160792079693583,0.11542786426244736,-0.07137808057819994,-0.2451326188257049,0.20243924125207707,-0.1567017951818489,0.09452117944313351,-0.08820287282818068,-0.12633216965952757,-0.31757697389302675,0.03898135876926322,0.13260497299693397
22,1,1,4,24,346088,37985,1,6,175197,0.71,2,2,259890,37,0,2024-11,12.142621532949557,12.50821589923851,12.754451246396597,10.544972949772182,12.073672041894156,1.4414,0.9334,1.2792,11272.92,0.7207,1.0,0.71,7,0.8571,1.0556,39,-0.15385684304961764,0.2093121205398391,-0.13371227695715018,-0.06410532124912015,-0.6759895377302999,-0.2160792079693583,-0.11463612989633624,-0.07137808057819994,0.2093121205398391,-0.13371227695715018,-0.06410532124912015,-0.07137808057819994,0.13667829838457002,-0.16413677366936694,-0.31757697389302675,0.03898135876926322,0.06792214130279518
40,2,1,3,120,231949,9591,6,2,175972,0.47,1,1,418112,3,0,2025-08,12.350147015140626,13.539913829331988,12.35427711017989,9.16868469670735,12.078085853161,3.2863,0.7618,0.3056,6325.98,0.3286,1.0,0.0783,8,0.25,1.0917,128,0.1160546270532565,-0.10280167224933352,-0.18660962952142554,-0.06410532124912015,-0.3222754946745808,0.13667829838457002,-0.36893118631538024,0.4006438442190346,-0.10280167224933352,-0.18660962952142554,-0.06410532124912015,-0.07137808057819994,-0.13371227695715018,-0.0954756321572604,-0.028892447984569334,0.1150648219640327,-0.3566300181766892
48,1,0,4,24,174374,36264,6,0,22256,0.23,1,1,126388,104,1,2024-07,11.51293546492023,11.987394111175124,12.068963431557767,10.498608367797512,10.010411844857636,1.6071,0.2226,1.085,6696.46,0.8036,1.0,0.0383,6,0.0,1.0,40,-0.0036098767028325345,-0.0954756321572604,-0.13371227695715018,-0.032192460685261624,0.23011455351266025,-0.3020727873570614,-0.17917465103390748,-0.2633193275414611,-0.0954756321572604,-0.13371227695715018,-0.032192460685261624,0.03338679094976551,0.02626932318090149,-0.0954756321572604,-0.11173337023837479,0.03898135876926322,0.03338679094976551
67,0,1,0,60,569516,154298,3,1,40861,0.13,1,2,466819,121,0,2024-06,12.709680282189687,14.202078228967975,13.252543912170118,11.946647557448852,10.617955814799757,4.4478,0.1235,0.3869,24531.98,0.8896,0.5,0.0433,4,0.25,1.0032,192,0.20219290549519628,-0.032192460685261624,0.2093121205398391,0.03338679094976551,0.319455699638265,0.02626932318090149,0.21932178775816352,0.3655525244077644,-0.032192460685261624,0.2093121205398391,0.03338679094976551,0.10153875210178005,-0.3097948334509717,0.2786584425915728,-0.11173337023837479,-0.10039377318079315,0.21973305652809796
27,1,0,2,48,164071,36424,5,9,46864,0.3,2,3,203455,45,0,2023-05,11.51293546492023,11.479906282512994,12.00806063485357,10.503010631063406,10.755026407180589,0.9675,0.4686,1.6958,2015.65,0.2419,0.6667,0.06,14,0.6429,1.0076,88,-0.29695768669029093,-0.0954756321572604,-0.13371227695715018,0.03338679094976551,-0.0048212638891296485,0.060055038031926807,-0.11463612989633624,-0.2633193275414611,-0.0954756321572604,-0.13371227695715018,0.03338679094976551,0.20243924125207707,0.13667829838457002,-0.16413677366936694,0.21973305652809796,-0.05556069506673067,0.21973305652809796
64,2,1,0,240,41332,72482,1,6,81353,0.14,0,1,676131,134,0,2024-01,12.402925608170037,11.965439539703132,10.629416491370415,11.191107330588766,11.306565281690364,0.6457,0.3341,0.2629,655.1,0.0323,0.0,0.14,7,0.8571,1.0185,196,0.24463959574245342,-0.2451326188257049,0.060055038031926807,-0.1567017951818489,0.319455699638265,0.28543812957695164,0.21932178775816352,0.4006438442190346,-0.2451326188257049,0.060055038031926807,-0.1567017951818489,-0.032192460685261624,-0.13371227695715018,0.13667829838457002,-0.3311908583325333,0.03898135876926322,0.13260497299693397
28,0,1,3,24,107047,26252,7,6,183223,0.35,2,2,737451,88,1,2025-06,12.21255657932543,12.10463774787482,11.581032610984824,10.17553554720394,12.118464727008655,0.8977,0.9102,0.5924,7529.46,0.4489,1.0,0.05,13,0.4615,1.0595,1,-0.29695768669029093,-0.032192460685261624,0.03338679094976551,-0.06410532124912015,0.1456864246596277,0.28543812957695164,-0.17917465103390748,0.17258627810239593,-0.032192460685261624,0.03338679094976551,-0.06410532124912015,-0.07137808057819994,-0.06410532124912015,-0.0954756321572604,0.3983423472307553,-0.04724710799135949,0.06792214130279518
67,1,1,1,120,491409,7656,3,0,502878,0.61,1,1,880214,243,1,2023-12,12.541247612489416,14.001113392141296,13.105034088882508,8.943375541113124,13.128104863483442,4.3054,1.7983,0.4082,10032.86,0.4305,1.0,0.2033,3,0.0,1.0139,122,0.20219290549519628,0.09452117944313351,-0.18660962952142554,-0.032192460685261624,-0.6759895377302999,-0.10280167224933352,0.6365748516183702,-0.07137808057819994,0.09452117944313351,-0.18660962952142554,-0.032192460685261624,-0.2814535001543256,-0.3097948334509717,0.09452117944313351,-0.17917465103390734,-0.10039377318079315,-0.29695768669029093
55,3,1,2,120,298879,58588,5,9,86291,0.76,3,4,163599,231,1,2024-12,12.01833243430936,13.25104327051368,12.607797434022617,10.978302244634175,11.365492172890496,3.4305,0.5206,0.5256,4738.85,0.3431,0.75,0.152,14,0.6429,1.0,105,0.04396890028030229,0.20243924125207707,-0.33777968121054613,0.060055038031926807,-0.6759895377302999,0.060055038031926807,0.08684592463669417,-0.07137808057819994,0.20243924125207707,-0.33777968121054613,0.060055038031926807,-0.006874652700971691,0.24008377920659268,-0.07137808057819994,-0.17917465103390734,-0.05556069506673067,0.03338679094976551
34,1,0,0,120,94323,13089,2,6,33334,0.32,1,3,154936,13,0,2025-01,11.51293546492023,13.083593442635204,11.45449094313306,9.479603858903946,10.41436317505216,4.8098,0.3333,0.1961,4008.21,0.481,0.3333,0.16,8,0.75,1.0,119,-0.05854666324529267,-0.032192460685261624,0.09452117944313351,0.5337751568222175,-0.0048212638891296485,-0.3020727873570614,-0.36893118631538024,-0.2633193275414611,-0.032192460685261624,0.09452117944313351,0.5337751568222175,-0.032192460685261624,0.2093121205398391,-0.12633216965952757,-0.17917465103390734,0.1150648219640327,0.03338679094976551
56,0,1,4,180,124036,77254,7,5,164237,0.28,2,3,629879,73,0,2024-01,12.666044878137,13.042458326922272,11.728335187175372,11.254866917584518,12.00907187431716,1.4571,0.5184,0.2687,2564.45,0.0971,0.6667,0.04,12,0.4167,1.0441,140,0.2138679370756996,0.1656658352578223,0.060055038031926807,-0.06410532124912015,0.24203881404239616,0.28543812957695164,0.04576908078445017,0.3655525244077644,0.1656658352578223,0.060055038031926807,-0.06410532124912015,-0.006874652700971691,-0.13371227695715018,-0.16413677366936694,-0.11173337023837479,-0.03459342222280001,0.13032646881251334
60,1,1,1,24,564758,80036,1,5,96088,0.25,0,1,489973,83,0,2024-09,12.58229430166867,13.690486871952364,13.244154370458247,11.29024430673586,11.473030124306971,3.0289,0.3298,0.64,36769.79,1.5144,0.0,0.25,6,0.8333,1.0139,282,0.24463959574245342,-0.032192460685261624,0.00029383677764087667,0.060055038031926807,0.24203881404239616,0.02626932318090149,0.04576908078445017,-0.07137808057819994,-0.032192460685261624,0.00029383677764087667,0.060055038031926807,0.09452117944313351,-0.06410532124912015,-0.06410532124912015,-0.31757697389302675,0.03898135876926322,-0.29695768669029093
24,0,2,2,60,135341,111003,3,6,26525,0.09,2,3,380927,57,1,2024-08,12.57994732236876,13.65160596299302,11.815560187274192,11.617321515681224,10.1858806630543,2.9202,0.0913,0.1594,14147.03,0.584,0.6667,0.03,9,0.6667,1.1389,25,-0.15385684304961764,0.1656658352578223,0.20243924125207707,0.5337751568222175,0.047138475041581425,0.13667829838457002,-0.17179454373628492,-0.07137808057819994,0.1656658352578223,0.20243924125207707,0.5337751568222175,0.10153875210178005,0.019100833702288912,0.24690974427699258,0.4613287960406158,-0.20270514844410162,-0.3566300181766892
22,1,0,1,24,42232,39412,2,6,36035,0.3,0,1,131825,12,1,2023-11,11.51293546492023,12.663374067230937,10.650957184950148,10.581850990103325,10.492273717771331,3.1596,0.3603,0.1337,13165.0,1.5798,0.0,0.15,8,0.75,1.1389,29,-0.15385684304961764,-0.2451326188257049,-0.13371227695715018,0.03338679094976551,-0.0048212638891296485,-0.3020727873570614,-0.36893118631538024,-0.2633193275414611,-0.2451326188257049,-0.13371227695715018,0.03338679094976551,-0.032192460685261624,0.019100833702288912,-0.16413677366936694,-0.3311908583325333,0.1150648219640327,-0.3566300181766892
26,0,1,4,60,230314,56523,4,0,43314,0.16,1,3,344729,29,0,2023-06,12.055714763941612,12.78030959288521,12.347203216123704,10.942420605702637,10.67625427432424,2.0639,0.2517,0.6485,5919.23,0.4128,0.3333,0.04,4,0.0,1.0333,95,-0.15385684304961764,-0.10280167224933352,-0.33777968121054613,0.03338679094976551,0.19095109062894794,0.13667829838457002,-0.11463612989633624,-0.07137808057819994,-0.10280167224933352,-0.33777968121054613,0.03338679094976551,0.03338679094976551,-0.06410532124912015,-0.0954756321572604,-0.11173337023837479,-0.10039377318079315,-0.05688507327563318
62,2,1,4,120,99539,89444,2,9,43023,0.24,2,3,237215,97,0,2025-08,12.1554475489014,11.514014871351552,11.508314852412544,11.401379190225317,10.669513378508643,0.5265,0.2263,0.9943,834.23,0.0527,0.6667,0.12,11,0.8182,1.01,206,0.24463959574245342,-0.032192460685261624,0.00029383677764087667,0.03338679094976551,0.24203881404239616,-0.2160792079693583,-0.17917465103390748,-0.07137808057819994,-0.032192460685261624,0.00029383677764087667,0.03338679094976551,0.03338679094976551,0.02626932318090149,0.13667829838457002,-0.3311908583325333,-0.11085540705643004,-0.29695768669029093
24,2,1,0,84,255068,66663,3,4,126323,0.32,1,3,459692,65,0,2023-09,11.817700614848189,11.398602685715527,12.449289375773464,11.107420356062043,11.746605314039323,0.6576,0.9314,2.8596,1061.86,0.0939,0.3333,0.1067,7,0.5714,1.0069,80,-0.15385684304961764,0.20243924125207707,0.060055038031926807,0.1656658352578223,-0.0048212638891296485,0.02626932318090149,0.04576908078445017,-0.1567017951818489,0.20243924125207707,0.060055038031926807,0.1656658352578223,-0.07137808057819994,0.13667829838457002,0.13667829838457002,0.09490176936209485,0.03898135876926322,0.21973305652809796
49,1,0,3,60,13182,87769,6,7,81075,0.57,0,0,164687,127,0,2023-10,12.12795974125434,13.377059857871586,9.48668339975797,11.382475035586165,11.303142265357856,3.4872,0.4383,0.0204,10750.57,0.6974,0.0,0.095,13,0.5385,1.0238,131,-0.0036098767028325345,-0.2451326188257049,0.00029383677764087667,-0.1567017951818489,-0.6759895377302999,0.060055038031926807,0.21932178775816352,-0.07137808057819994,-0.2451326188257049,0.00029383677764087667,-0.1567017951818489,0.20243924125207707,-0.08820287282818068,-0.16413677366936694,0.09490176936209485,-0.04724710799135949,0.1970608187593185
38,0,0,0,48,6121,41560,5,7,160052,0.54,2,3,305321,132,1,2023-04,11.51293546492023,12.561881714707528,8.719644119505357,10.634917506521376,11.983260289364797,2.8547,1.6005,0.0214,5947.21,0.7137,0.6667,0.108,12,0.5833,1.0482,107,0.1160546270532565,-0.2451326188257049,0.13667829838457002,-0.06410532124912015,-0.6759895377302999,-0.006874652700971691,0.21932178775816352,-0.2633193275414611,-0.2451326188257049,0.13667829838457002,-0.06410532124912015,-0.2814535001543256,-0.08820287282818068,-0.0954756321572604,0.09490176936209485,-0.03459342222280001,0.13032646881251334
46,0,2,1,180,408127,141511,7,2,184968,0.18,0,2,1519218,215,1,2023-05,12.885409906597824,14.319193735078002,12.919336129674944,11.860139798123344,12.12794352245188,4.1945,0.4689,0.2466,9193.36,0.2796,0.0,0.0257,9,0.2222,1.0189,54,-0.15385684304961764,0.09452117944313351,0.2093121205398391,-0.2527372182109241,0.19095109062894794,0.3655525244077644,0.08684592463669417,-0.006874652700971691,0.09452117944313351,0.2093121205398391,-0.2527372182109241,0.20243924125207707,-0.13371227695715018,0.09452117944313351,0.4613287960406158,-0.20270514844410162,0.13260497299693397
64,1,1,0,180,327194,110531,7,2,183187,0.36,0,0,713314,28,0,2024-07,12.696592495442982,13.312772144380904,12.698311602420375,11.613060350776236,12.1182682268934,1.8518,0.5608,0.5409,3360.39,0.1235,0.0,0.0514,9,0.2222,1.0278,194,0.24463959574245342,0.2093121205398391,0.20243924125207707,-0.06410532124912015,0.1456864246596277,0.28543812957695164,0.11542786426244736,0.3655525244077644,0.2093121205398391,0.20243924125207707,-0.06410532124912015,-0.006874652700971691,0.24008377920659268,-0.12633216965952757,0.3983423472307553,-0.20270514844410162,-0.05688507327563318
54,1,1,2,12,105922,20060,4,6,344376,0.51,0,1,931656,50,0,2024-01,12.56861981415922,13.996442816797254,11.57046769403258,9.906532910722088,12.749492266494956,4.1696,1.1983,0.0884,99861.08,4.1696,0.0,0.1275,10,0.6,1.0098,156,0.04396890028030229,-0.032192460685261624,0.09452117944313351,-0.032192460685261624,-0.3222754946745808,-0.10280167224933352,-0.17179454373628492,-0.07137808057819994,-0.032192460685261624,0.09452117944313351,-0.032192460685261624,-0.2814535001543256,-0.08820287282818068,-0.06410532124912015,-0.3311908583325333,0.4238214325317402,-0.29695768669029093
30,1,1,0,24,331646,49147,7,3,113982,0.16,1,1,720148,12,0,2024-08,12.697617585763638,13.579194377264791,12.711826429232104,10.802591432987462,11.643804593449705,2.4147,0.3486,0.4201,32897.08,1.2074,1.0,0.0229,10,0.3,1.0,48,-0.29695768669029093,0.2093121205398391,0.13667829838457002,0.1656658352578223,0.19095109062894794,0.28543812957695164,-0.36893118631538024,0.3655525244077644,0.2093121205398391,0.13667829838457002,0.1656658352578223,-0.032192460685261624,-0.3097948334509717,0.2786584425915728,-0.028514376146417678,0.4238214325317402,0.03338679094976551
56,0,1,3,36,159821,4260,4,5,65839,0.34,1,1,254093,83,0,2023-04,12.1411180378406,12.07406009887492,11.981815974928493,8.357259153499912,11.094982835350953,0.9351,0.3513,0.9119,4868.47,0.3117,1.0,0.085,9,0.5556,1.0,265,0.2138679370756996,-0.0954756321572604,-0.18660962952142554,-0.13371227695715018,0.1456864246596277,-0.2160792079693583,0.04576908078445017,-0.07137808057819994,-0.0954756321572604,-0.18660962952142554,-0.13371227695715018,-0.032192460685261624,0.02626932318090149,-0.07137808057819994,-0.028892447984569334,-0.20270514844410162,0.03338679094976551
34,1,0,3,12,178614,8595,6,8,22910,0.17,1,2,146938,18,1,2024-01,11.51293546492023,13.102285152134517,12.092987930460012,9.0590522577624,10.039372423556491,4.9006,0.2291,0.3645,40838.33,4.9006,0.5,0.0283,14,0.5714,1.0357,69,-0.05854666324529267,-0.0954756321572604,-0.18660962952142554,0.5337751568222175,0.19095109062894794,-0.3020727873570614,0.11542786426244736,-0.2633193275414611,-0.0954756321572604,-0.18660962952142554,0.5337751568222175,0.03338679094976551,0.03338679094976551,-0.06410532124912015,0.4613287960406158,-0.05556069506673067,-0.05688507327563318
51,1,1,1,36,11799,40029,4,9,89657,0.29,0,1,411452,226,0,2025-06,12.063442844777532,13.094381511145412,9.375854810453756,10.59738445198662,11.403757710969447,2.8037,0.517,0.0243,13505.61,0.9346,0.0,0.0725,13,0.6923,1.0093,101,0.04396890028030229,-0.2451326188257049,-0.13371227695715018,0.060055038031926807,-0.0048212638891296485,0.13667829838457002,0.08684592463669417,-0.07137808057819994,-0.2451326188257049,-0.13371227695715018,0.060055038031926807,-0.006874652700971691,-0.08820287282818068,-0.16413677366936694,-0.028892447984569334,-0.04724710799135949,0.21973305652809796
68,1,1,4,180,539705,24955,1,1,190945,0.33,5,5,758330,363,0,2024-06,12.529043432102789,13.732809152417044,13.19877982583232,10.124869553230678,12.159745944542134,3.3327,0.6912,0.5862,5114.58,0.2222,1.0,0.33,2,0.5,1.0167,3,0.20219290549519628,-0.032192460685261624,0.03338679094976551,-0.2527372182109241,0.1456864246596277,0.28543812957695164,0.6365748516183702,-0.07137808057819994,-0.032192460685261624,0.03338679094976551,-0.2527372182109241,-0.40389176679554784,-0.06410532124912015,-0.07137808057819994,-0.31757697389302675,-0.10039377318079315,0.13260497299693397
35,1,2,3,48,520921,186082,3,1,373994,0.49,0,0,1088371,6,1,2023-02,12.92625846509504,14.184315831069831,13.1633555974354,12.133948089720556,12.831997707323346,3.5186,0.91,0.3602,30125.1,0.8796,0.0,0.1633,4,0.25,1.0625,96,-0.05854666324529267,-0.032192460685261624,0.2093121205398391,-0.032192460685261624,-0.3222754946745808,0.3655525244077644,-0.36893118631538024,0.03338679094976551,-0.032192460685261624,0.2093121205398391,-0.032192460685261624,-0.07137808057819994,0.03338679094976551,0.2786584425915728,-0.17917465103390734,-0.10039377318079315,0.06792214130279518
28,1,1,1,120,38795,45593,7,5,107499,0.57,0,0,212682,4,1,2025-08,11.627110925997211,12.383628698660862,10.566072427513433,10.72753140789784,11.585246126549857,2.1309,0.959,0.1624,1990.48,0.2131,0.0,0.0814,12,0.4167,1.05,59,-0.29695768669029093,-0.2451326188257049,0.13667829838457002,0.1656658352578223,-0.6759895377302999,0.060055038031926807,-0.36893118631538024,-0.1567017951818489,-0.2451326188257049,0.13667829838457002,0.1656658352578223,-0.07137808057819994,0.019100833702288912,-0.16413677366936694,-0.028892447984569334,-0.03459342222280001,0.13032646881251334
34,0,1,3,120,36538,14071,4,2,212221,0.51,3,3,421834,76,0,2024-10,12.463818569554292,13.81548655767627,10.50613546228876,9.551942286417392,12.265388175565626,3.8639,0.82,0.0365,8333.12,0.3864,1.0,0.1275,6,0.3333,1.0294,134,-0.05854666324529267,-0.2451326188257049,0.09452117944313351,-0.2527372182109241,-0.3222754946745808,0.02626932318090149,0.04576908078445017,0.4006438442190346,-0.2451326188257049,0.09452117944313351,-0.2527372182109241,-0.07137808057819994,-0.08820287282818068,0.09452117944313351,-0.3311908583325333,0.03898135876926322,-0.05688507327563318
43,0,1,3,60,243064,30839,2,0,185268,0.48,3,4,562389,23,0,2024-06,12.306406548913708,13.791681897060144,12.401084176265623,10.336567827677266,12.12956410200156,4.4162,0.8379,0.2489,16274.2,0.8832,0.75,0.24,2,0.0,1.0278,236,-0.15385684304961764,-0.10280167224933352,-0.13371227695715018,-0.2527372182109241,-0.3222754946745808,-0.13371227695715018,0.11542786426244736,0.17258627810239593,-0.10280167224933352,-0.13371227695715018,-0.2527372182109241,-0.07137808057819994,-0.13371227695715018,0.24690974427699258,-0.17917465103390734,-0.10039377318079315,-0.05688507327563318
60,1,1,4,12,103364,84060,5,1,83892,0.26,3,4,469253,156,0,2023-09,12.223229619306665,13.03074577164926,11.546021692459416,11.33929800475292,11.337297456316673,2.2423,0.4123,0.2266,38018.83,2.2423,0.75,0.052,6,0.1667,1.0351,80,0.24463959574245342,-0.032192460685261624,0.00029383677764087667,-0.1567017951818489,0.24203881404239616,0.02626932318090149,-0.05261192772547818,0.17258627810239593,-0.032192460685261624,0.00029383677764087667,-0.1567017951818489,0.20243924125207707,0.2093121205398391,-0.06410532124912015,0.3983423472307553,0.03898135876926322,-0.05688507327563318
