age,marital_status,education_level,outstanding_loans,loan_amount,loan_tenure_months,savings_account_balance,checking_account_balance,no_of_open_accounts,no_of_closed_accounts,total_current_balance,credit_utilization_ratio,no_of_inquiries_6m,no_of_inquiries_12m,newest_trade_open_months,default,month,log_income_inr,log_savings_account_balance,log_checking_account_balance,log_total_current_balance,log_max_credit_exposure,debt_to_income,balance_to_income,savings_to_loan,monthly_installment_proxy,installment_to_income,inquiry_acceleration,utilization_per_open_account,total_accounts,closed_account_ratio,account_maturity,trade_gap,woe_age,woe_education_level,woe_loan_amount,woe_loan_tenure_months,woe_savings_account_balance,woe_checking_account_balance,woe_total_current_balance,woe_credit_utilization_ratio,woe_no_of_inquiries_6m,woe_no_of_inquiries_12m,woe_newest_trade_open_months,woe_log_income_inr,woe_log_savings_account_balance,woe_log_checking_account_balance,woe_log_total_current_balance,woe_log_max_credit_exposure,woe_debt_to_income,woe_balance_to_income,woe_savings_to_loan,woe_monthly_installment_proxy,woe_installment_to_income,woe_inquiry_acceleration,woe_utilization_per_open_account,woe_closed_account_ratio,woe_account_maturity,woe_trade_gap
23,0,2,1,1440313,36,238924,94409,1,0,96418,0.21,0,1,63,0,2025-05,12.741404523059394,12.38390497413438,11.455402278726565,11.476458556613569,13.144023102755368,4.2163,0.2823,0.1659,40008.69,1.4054,0.0,0.21,1,0.0,1.0694,14,-0.7748715729168063,0.889100344865978,0.2563258017441657,0.04818354532846819,-0.09545915690037489,0.4465814862135402,-0.17421899076102226,0.24777541929835276,0.12905688332991616,0.21852509774583123,-0.15651941366162134,1.0337231978524128,-0.09545915690037489,0.4465814862135402,-0.17421899076102226,0.18750002859497455,-0.5879955706830521,0.38539679717440045,-0.39878400642260947,-0.16592018794632704,-0.1999789831434081,0.1745180269736348,0.1799528229595917,-0.14416664569462026,-0.6906497247431356,-0.38715363670498887
27,1,1,4,651312,120,496355,117012,3,7,194580,0.35,4,4,17,0,2024-06,12.664092252373228,13.115048690188988,11.67004031871862,12.178603807790546,13.492136366209728,2.0599,0.6154,0.7621,5427.6,0.206,1.0,0.1167,10,0.7,1.0926,101,-0.6688476673121468,-0.22326256541455727,0.38539679717440045,0.25999553063312814,0.8405238330849243,0.378228307695788,0.31244200600567046,0.1029917818234634,-0.7306072342055785,-0.21514949811302622,-0.0713616053213144,1.0337231978524128,0.8405238330849243,0.378228307695788,0.31244200600567046,0.4818195304033289,0.2563258017441657,-0.0336212773384673,0.24894569444654305,0.10639025578257491,-0.014203191481365798,-0.20153032046208738,-0.10189832918139616,-0.05912155042681252,-0.5738189794167884,0.26980915208145273
29,0,1,4,965545,36,336088,26811,3,7,81648,0.25,1,1,45,0,2023-02,12.304242369302417,12.725131284822956,10.196604827477849,11.310184850926182,12.833979725569945,4.3763,0.3701,0.3481,26820.69,1.4588,1.0,0.0833,10,0.7,1.125,36,-0.6688476673121468,-0.22326256541455727,0.0987273830370058,0.04818354532846819,0.59233837391233,-0.42287171930706796,0.18750002859497455,-0.053662028221913634,0.12905688332991616,0.21852509774583123,-0.105711085335952,0.013504615321927167,0.59233837391233,-0.42287171930706796,0.18750002859497455,0.31244200600567046,-0.5879955706830521,-0.04158944698764424,-0.18258724043153873,0.2804233533232262,-0.1999789831434081,-0.20153032046208738,-0.14855124401244438,-0.05912155042681252,-0.5738189794167884,-0.47358521950530796
59,1,2,4,590963,240,582425,139627,7,9,294264,0.52,4,5,196,0,2023-04,12.963597396775862,13.274957417725291,11.846737022264223,12.59223600088356,13.509608844631936,1.3853,0.6898,0.9856,2462.35,0.0693,0.8,0.0743,16,0.5625,1.0357,65,0.7316004412458373,0.889100344865978,-0.014203191481365798,-0.16488766333213792,1.205805757345273,1.3963481472840846,0.28774939341529904,-0.3481146072409051,-0.7306072342055785,-0.45912713633007796,0.21798021854883082,0.9892714352815788,1.205805757345273,1.3963481472840846,0.28774939341529904,0.4818195304033289,0.59233837391233,-0.3745478643090606,0.6705757394080629,-0.014203191481365798,1.093063901916367,-0.20153032046208738,-0.14855124401244438,-0.48502348063365747,-0.04962161868490844,-0.22551228514857277
38,1,0,0,122187,84,95866,3931,1,1,28239,0.11,2,3,138,1,2025-04,11.51293546492023,11.470717093206334,8.276903481267057,10.248494691607178,12.783623772244711,1.2219,0.2824,0.7846,1454.61,0.1746,0.6667,0.11,2,0.5,1.0513,26,-0.27957950641884854,-0.22326256541455727,0.4536486534366327,0.07676858672436082,-0.5413652345670501,-0.7157186217118278,-0.22551228514857277,0.2073517971477059,-0.1775030659622122,-0.054240564541203067,0.0753800190400147,-1.173551715337308,-0.5413652345670501,-0.7157186217118278,-0.22551228514857277,0.31244200600567046,1.1994965881520083,0.38539679717440045,0.24894569444654305,0.0776739738391735,0.2563258017441657,-0.18914464097769795,-0.36565891689181446,0.0776739738391735,-0.22551228514857263,-0.7763432435282624
24,2,2,2,442514,180,373142,16099,3,3,23875,0.03,1,3,80,0,2024-10,12.622273254712532,12.829717003171464,9.686574550972557,10.08062904928854,13.747382669414552,1.4593,0.0787,0.8432,2458.41,0.0973,0.3333,0.01,6,0.5,1.1146,27,-0.7748715729168063,0.889100344865978,-0.5647280077155366,0.008102566032932322,0.59233837391233,-0.5413652345670501,-0.22551228514857277,0.6558911877251418,0.12905688332991616,-0.054240564541203067,-0.0266614264034074,1.0337231978524128,0.59233837391233,-0.5413652345670501,-0.22551228514857277,0.59233837391233,0.59233837391233,0.5992112532000919,0.6705757394080629,-0.014203191481365798,1.093063901916367,0.1745180269736348,0.1949907003241321,0.0776739738391735,-0.5738189794167884,-0.7763432435282624
45,0,1,2,1001803,180,70651,109625,3,9,111245,0.34,1,2,205,1,2025-07,12.619581978596296,11.165521696275334,11.60482985163972,11.619499244325908,12.931544218036317,3.3126,0.3678,0.0705,5565.57,0.2208,0.5,0.1133,12,0.75,1.0038,60,-0.19811331096045834,-0.22326256541455727,0.24894569444654305,0.008102566032932322,-0.39878400642260947,0.378228307695788,0.021347792782953054,0.1029917818234634,0.12905688332991616,-0.11136693993501376,0.21798021854883082,1.0337231978524128,-0.39878400642260947,0.378228307695788,0.021347792782953054,0.31244200600567046,-0.38981533643984906,-0.04158944698764424,-0.6929874680409496,0.10639025578257491,-0.014203191481365798,0.1745180269736348,-0.10189832918139616,0.1799528229595915,0.3306130978470814,-0.22551228514857277
34,0,1,3,1020268,36,436133,7800,2,8,63277,0.2,3,3,60,1,2024-02,12.412668028048529,12.985704814561618,8.962007209588313,11.05529299637949,12.735482507599004,4.1492,0.2573,0.4275,28340.78,1.3831,1.0,0.1,10,0.8,1.119,34,-0.40471371460628364,-0.22326256541455727,0.24894569444654305,0.04818354532846819,0.8405238330849243,-0.7157186217118278,0.13550106038875784,0.24777541929835276,-0.18295267072977672,-0.054240564541203067,-0.15651941366162134,0.5178246399352279,0.8405238330849243,-0.7157186217118278,0.13550106038875784,0.31244200600567046,-0.5879955706830521,0.013504615321927167,-0.12197160620773233,0.2804233533232262,-0.1999789831434081,-0.20153032046208738,-0.36565891689181446,0.1799528229595915,-0.5738189794167884,-0.47358521950530796
29,0,1,2,198940,48,111036,29828,2,2,74320,0.29,2,3,68,0,2025-01,11.51293546492023,11.61761875808459,10.303236353648185,11.216148828725508,12.46577953615143,1.9894,0.7432,0.5581,4144.58,0.4973,0.6667,0.145,4,0.5,1.0705,99,-0.6688476673121468,-0.22326256541455727,-0.06866981365560297,-0.028514013938685242,-0.5413652345670501,-0.42287171930706796,0.18750002859497455,-0.03777066088527888,-0.1775030659622122,-0.054240564541203067,-0.0266614264034074,-1.173551715337308,-0.5413652345670501,-0.42287171930706796,0.18750002859497455,-0.47063474318155785,0.2563258017441657,-0.3745478643090606,0.28774939341529904,-0.014203191481365798,0.013504615321927167,-0.18914464097769795,-0.10189832918139616,0.0776739738391735,-0.6906497247431356,0.26980915208145273
46,1,1,1,339149,84,33969,112132,1,5,73998,0.4,0,1,127,0,2023-09,12.486888700739614,10.43323306115463,11.627440945756796,11.211806858581484,12.527326090154382,1.2806,0.2794,0.1002,4037.49,0.1829,0.0,0.4,6,0.8333,1.0083,115,-0.19811331096045834,-0.22326256541455727,-0.38981533643984906,0.07676858672436082,-0.8961866098564595,0.378228307695788,0.18750002859497455,-0.3024733262847011,0.12905688332991616,0.21852509774583123,0.0753800190400147,0.38539679717440045,-0.8961866098564595,0.378228307695788,0.18750002859497455,-0.47063474318155785,1.1994965881520083,0.38539679717440045,-0.6929874680409496,-0.014203191481365798,0.2563258017441657,0.1745180269736348,-0.38981533643984906,-0.11428665003834837,0.3306130978470814,0.26980915208145273
22,1,1,4,270550,24,346088,37985,1,6,175197,0.71,2,2,32,0,2023-12,12.142621532949557,12.754451246396597,10.544972949772182,12.073672041894156,12.555806556134572,1.4414,0.9334,1.2792,11272.92,0.7207,1.0,0.71,7,0.8571,1.1111,48,-0.7748715729168063,-0.22326256541455727,-0.1999789831434081,-0.17632204095780107,0.59233837391233,-0.36565891689181446,-0.04158944698764424,-0.5780549918023947,-0.1775030659622122,-0.11136693993501376,-0.105711085335952,-0.0336212773384673,0.59233837391233,-0.36565891689181446,-0.04158944698764424,-0.6014185910151929,0.59233837391233,-0.22551228514857277,1.9027194207006952,-0.0336212773384673,-0.2170734165027081,-0.20153032046208738,-0.38981533643984906,-0.11428665003834837,-0.5738189794167884,-0.22551228514857277
40,2,1,3,759118,120,231949,9591,6,2,175972,0.47,2,3,117,0,2024-07,12.350147015140626,12.35427711017989,9.16868469670735,12.078085853161,12.96365365424757,3.2863,0.7618,0.3056,6325.98,0.3286,0.6667,0.0783,8,0.25,1.0,3,-0.27957950641884854,-0.22326256541455727,0.38539679717440045,0.25999553063312814,-0.09545915690037489,-0.7157186217118278,-0.04158944698764424,-0.3481146072409051,-0.1775030659622122,-0.054240564541203067,0.0753800190400147,0.5178246399352279,-0.09545915690037489,-0.7157186217118278,-0.04158944698764424,0.18750002859497455,-0.38981533643984906,-0.22551228514857277,-0.13182680107124983,-0.27594313877546467,0.34503257331904025,-0.18914464097769795,-0.14855124401244438,-0.14416664569462026,0.1511738584095484,-0.38715363670498887
48,1,0,4,160715,24,174374,36264,6,0,22256,0.23,1,1,80,0,2023-04,11.51293546492023,12.068963431557767,10.498608367797512,10.010411844857636,11.876575029596234,1.6071,0.2226,1.085,6696.46,0.8036,1.0,0.0383,6,0.0,1.0278,68,0.29436317413733587,-0.22326256541455727,0.4536486534366327,-0.17632204095780107,-0.3745478643090606,-0.36565891689181446,-0.26735939508407314,0.24777541929835276,0.12905688332991616,0.21852509774583123,-0.0266614264034074,-1.173551715337308,-0.3745478643090606,-0.36565891689181446,-0.26735939508407314,-0.738397641877574,0.59233837391233,0.013504615321927167,0.6705757394080629,-0.27594313877546467,-0.22551228514857277,-0.20153032046208738,0.12279440911964301,-0.14416664569462026,0.6698717619062686,-0.20160676429501828
67,0,1,0,1471919,60,569516,154298,3,1,40861,0.13,0,0,152,0,2023-05,12.709680282189687,13.252543912170118,11.946647557448852,10.617955814799757,12.968666594550252,4.4478,0.1235,0.3869,24531.98,0.8896,0.0,0.0433,4,0.25,1.0064,162,1.3915885000310968,-0.22326256541455727,0.2563258017441657,0.11743246597825772,1.205805757345273,1.3963481472840846,-0.14822061084692617,0.2073517971477059,0.12905688332991616,0.21852509774583123,0.29502215274437876,1.0337231978524128,1.205805757345273,1.3963481472840846,-0.14822061084692617,0.18750002859497455,-0.5879955706830521,0.34503257331904025,-0.12197160620773233,0.2804233533232262,-0.22551228514857277,0.1745180269736348,0.12279440911964301,-0.14416664569462026,0.3306130978470814,0.6499564522053273
64,2,1,0,157225,240,41332,72482,1,6,81353,0.14,1,1,151,0,2023-02,12.402925608170037,10.629416491370415,11.191107330588766,11.306565281690364,13.572520103373718,0.6457,0.3341,0.2629,655.1,0.0323,1.0,0.14,7,0.8571,1.0,173,0.5884164340640126,-0.22326256541455727,0.4536486534366327,-0.16488766333213792,-0.8961866098564595,0.7597713182125337,0.18750002859497455,0.2073517971477059,0.12905688332991616,0.21852509774583123,0.29502215274437876,0.5178246399352279,-0.8961866098564595,0.7597713182125337,0.18750002859497455,0.59233837391233,1.2661425916291442,0.38539679717440045,-0.13182680107124983,0.0776739738391735,1.093063901916367,-0.20153032046208738,-0.10189832918139616,-0.11428665003834837,0.1511738584095484,0.6499564522053273
28,0,1,3,180707,24,107047,26252,7,6,183223,0.35,0,1,63,1,2023-11,12.21255657932543,11.581032610984824,10.17553554720394,12.118464727008655,13.472062043606416,0.8977,0.9102,0.5924,7529.46,0.4489,0.0,0.05,13,0.4615,1.0833,28,-0.6688476673121468,-0.22326256541455727,-0.06866981365560297,-0.17632204095780107,-0.5413652345670501,-0.42287171930706796,-0.04158944698764424,0.1029917818234634,0.12905688332991616,0.21852509774583123,-0.15651941366162134,0.013504615321927167,-0.5413652345670501,-0.42287171930706796,-0.04158944698764424,0.4818195304033289,1.2661425916291442,-0.22551228514857277,0.24894569444654305,-0.27594313877546467,0.013504615321927167,0.1745180269736348,0.11095995147264011,0.5017679017808311,-0.6906497247431356,-0.7763432435282624
67,1,1,1,1203943,120,491409,7656,3,0,502878,0.61,0,1,184,0,2023-06,12.541247612489416,13.105034088882508,8.943375541113124,13.128104863483442,13.945691970666596,4.3054,1.7983,0.4082,10032.86,0.4305,0.0,0.2033,3,0.0,1.0056,178,1.3915885000310968,-0.22326256541455727,0.24894569444654305,0.25999553063312814,0.8405238330849243,-0.7157186217118278,0.28774939341529904,-0.5780549918023947,0.12905688332991616,0.21852509774583123,0.21798021854883082,0.38539679717440045,0.8405238330849243,-0.7157186217118278,0.28774939341529904,1.1482032937644577,-0.5879955706830521,-0.4614180880766337,-0.12197160620773233,0.06995192774526302,0.013504615321927167,0.1745180269736348,0.1799528229595917,-0.14416664569462026,0.3306130978470814,0.6499564522053273
55,3,1,2,568662,120,298879,58588,5,9,86291,0.76,0,2,213,0,2024-09,12.01833243430936,12.607797434022617,10.978302244634175,11.365492172890496,11.672975850117952,3.4305,0.5206,0.5256,4738.85,0.3431,0.0,0.152,14,0.6429,1.0089,126,0.6258589006262666,-0.22326256541455727,-0.014203191481365798,0.25999553063312814,0.4536486534366327,0.18750002859497455,-0.17421899076102226,-0.5780549918023947,0.12905688332991616,-0.11136693993501376,0.21798021854883082,-0.0336212773384673,0.4536486534366327,0.18750002859497455,-0.17421899076102226,-0.738397641877574,-0.38981533643984906,-0.0336212773384673,0.28774939341529904,0.10639025578257491,0.34503257331904025,0.1745180269736348,0.1799528229595917,-0.05912155042681252,0.14987536772231363,-0.017872920370328123
37,1,1,2,215785,12,97326,46292,6,9,46138,0.18,1,2,66,0,2024-11,11.582255612906415,11.485831721972112,10.742746040739314,10.73941385832426,12.59184172066078,2.0133,0.4305,0.451,17982.08,2.0133,0.5,0.03,15,0.6,1.0175,166,-0.27957950641884854,-0.22326256541455727,-0.06866981365560297,-0.17632204095780107,-0.5413652345670501,-0.2508300931328625,-0.14822061084692617,0.1799528229595917,0.12905688332991616,-0.11136693993501376,-0.15651941366162134,-1.173551715337308,-0.5413652345670501,-0.2508300931328625,-0.14822061084692617,-0.6014185910151929,0.2563258017441657,0.013504615321927167,-0.12197160620773233,0.013504615321927167,-0.738397641877574,0.1745180269736348,0.6773554263934416,0.27444366638051426,0.17198465331041474,0.6499564522053273
56,0,1,4,461601,180,124036,77254,7,5,164237,0.28,1,1,166,0,2025-08,12.666044878137,11.728335187175372,11.254866917584518,12.00907187431716,13.316712314411,1.4571,0.5184,0.2687,2564.45,0.0971,1.0,0.04,12,0.4167,1.0539,49,0.7316004412458373,-0.22326256541455727,-0.5647280077155366,0.008102566032932322,0.0776739738391735,0.7597713182125337,-0.04158944698764424,-0.053662028221913634,0.12905688332991616,0.21852509774583123,0.29502215274437876,1.0337231978524128,0.0776739738391735,0.7597713182125337,-0.04158944698764424,0.22541519703634885,0.59233837391233,-0.0336212773384673,-0.13182680107124983,-0.014203191481365798,1.093063901916367,-0.20153032046208738,0.12279440911964301,0.5017679017808311,-0.22551228514857263,-0.22551228514857277
60,1,1,1,882475,24,564758,80036,1,5,96088,0.25,1,3,284,1,2024-02,12.58229430166867,13.244154370458247,11.29024430673586,11.473030124306971,13.04687229534878,3.0289,0.3298,0.64,36769.79,1.5144,0.3333,0.25,6,0.8333,1.0028,77,0.5884164340640126,-0.22326256541455727,0.0987273830370058,-0.17632204095780107,1.205805757345273,0.4465814862135402,-0.17421899076102226,-0.053662028221913634,0.12905688332991616,-0.054240564541203067,0.1799528229595917,0.38539679717440045,1.205805757345273,0.4465814862135402,-0.17421899076102226,0.18750002859497455,-0.06866981365560297,0.38539679717440045,0.24894569444654305,-0.16592018794632704,-0.1999789831434081,0.1745180269736348,-0.38981533643984906,-0.11428665003834837,0.1511738584095484,-0.20160676429501828
24,0,2,2,848822,60,135341,111003,3,6,26525,0.09,1,3,26,0,2024-07,12.57994732236876,11.815560187274192,11.617321515681224,10.1858806630543,12.862384665242944,2.9202,0.0913,0.1594,14147.03,0.584,0.3333,0.03,9,0.6667,1.0833,52,-0.7748715729168063,0.889100344865978,0.0987273830370058,0.11743246597825772,0.0776739738391735,0.378228307695788,-0.22551228514857277,0.6558911877251418,0.12905688332991616,-0.054240564541203067,-0.0713616053213144,0.38539679717440045,0.0776739738391735,0.378228307695788,-0.22551228514857277,0.31244200600567046,-0.06866981365560297,0.5992112532000919,-0.39878400642260947,-0.0336212773384673,-0.2170734165027081,0.1745180269736348,0.6773554263934416,-0.05912155042681252,-0.6906497247431356,-0.22551228514857277
22,1,0,1,315960,24,42232,39412,2,6,36035,0.3,0,1,27,1,2025-03,11.51293546492023,10.650957184950148,10.581850990103325,10.492273717771331,11.78173048165232,3.1596,0.3603,0.1337,13165.0,1.5798,0.0,0.15,8,0.75,1.1389,14,-0.7748715729168063,-0.22326256541455727,-0.1999789831434081,-0.17632204095780107,-0.8961866098564595,-0.36565891689181446,-0.14822061084692617,-0.03777066088527888,0.12905688332991616,0.21852509774583123,-0.0713616053213144,-1.173551715337308,-0.8961866098564595,-0.36565891689181446,-0.14822061084692617,-0.738397641877574,-0.38981533643984906,-0.04158944698764424,-0.39878400642260947,-0.0336212773384673,-0.1999789831434081,0.1745180269736348,-0.10189832918139616,0.1799528229595915,-0.5738189794167884,-0.38715363670498887
26,0,1,4,355154,60,230314,56523,4,0,43314,0.16,1,3,128,0,2024-07,12.055714763941612,12.347203216123704,10.942420605702637,10.67625427432424,12.650780902437374,2.0639,0.2517,0.6485,5919.23,0.4128,0.3333,0.04,4,0.0,1.0833,2,-0.7748715729168063,-0.22326256541455727,-0.38981533643984906,0.11743246597825772,-0.09545915690037489,0.18750002859497455,-0.14822061084692617,0.1799528229595917,0.12905688332991616,-0.054240564541203067,0.0753800190400147,-0.0336212773384673,-0.09545915690037489,0.18750002859497455,-0.14822061084692617,-0.6014185910151929,0.2563258017441657,0.013504615321927167,0.24894569444654305,-0.27594313877546467,0.34503257331904025,0.1745180269736348,0.12279440911964301,-0.14416664569462026,-0.6906497247431356,-0.38715363670498887
24,2,1,0,89196,84,255068,66663,3,4,126323,0.32,1,2,149,0,2024-03,11.817700614848189,12.449289375773464,11.107420356062043,11.746605314039323,13.1404193822039,0.6576,0.9314,2.8596,1061.86,0.0939,0.5,0.1067,7,0.5714,1.0625,4,-0.7748715729168063,-0.22326256541455727,0.4536486534366327,0.07676858672436082,0.4536486534366327,0.7597713182125337,0.021347792782953054,-0.03777066088527888,0.12905688332991616,-0.11136693993501376,0.29502215274437876,-0.3745478643090606,0.4536486534366327,0.7597713182125337,0.021347792782953054,0.18750002859497455,1.2661425916291442,-0.22551228514857277,1.9027194207006952,0.0776739738391735,1.093063901916367,0.1745180269736348,-0.36565891689181446,-0.48502348063365747,-0.6906497247431356,-0.38715363670498887
